City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
334,Mahebourg,MU,2022-07-06 07:32:56,-20.4081,57.7,73.26,60,75.0,10.36
335,Port Elizabeth,ZA,2022-07-06 07:32:56,-33.918,25.5701,61.09,77,0.0,6.91
336,Berlevag,NO,2022-07-06 07:32:56,70.8578,29.0864,67.95,49,40.0,12.66
337,Chuy,UY,2022-07-06 07:32:57,-33.6971,-53.4616,53.38,87,78.0,5.99
338,Tommot,RU,2022-07-06 07:33:57,58.9564,126.2925,81.5,69,84.0,4.36
339,Atikokan,CA,2022-07-06 07:33:58,48.7555,-91.6216,50.76,89,2.0,5.08
340,Avarua,CK,2022-07-06 07:33:58,-21.2078,-159.775,71.65,60,40.0,9.22
341,Port Hardy,CA,2022-07-06 07:30:09,50.6996,-127.4199,55.58,94,100.0,3.44
342,Tuatapere,NZ,2022-07-06 07:33:59,-46.1333,167.6833,43.07,84,38.0,5.46
343,Abha,SA,2022-07-06 07:34:00,18.2164,42.5053,80.85,17,0.0,9.22
344,Castro,BR,2022-07-06 07:34:00,-24.7911,-50.0119,53.47,73,100.0,2.8
345,Kodinsk,RU,2022-07-06 07:34:00,58.6881,99.1844,71.92,48,79.0,4.97
346,Saint-Pierre,RE,2022-07-06 07:34:01,-21.3393,55.4781,74.88,59,100.0,19.57
347,Portland,US,2022-07-06 07:29:46,45.5234,-122.6762,65.8,90,100.0,3.0
348,Touros,BR,2022-07-06 07:34:01,-5.1989,-35.4608,73.81,88,67.0,11.61
349,Yellowknife,CA,2022-07-06 07:30:56,62.456,-114.3525,59.56,72,20.0,3.44
350,East London,ZA,2022-07-06 07:32:24,-33.0153,27.9116,61.74,82,20.0,11.5
351,Mount Gambier,AU,2022-07-06 07:31:41,-37.8333,140.7667,51.89,83,100.0,6.49
352,Misratah,LY,2022-07-06 07:34:02,32.3754,15.0925,85.12,62,0.0,12.48
353,Fortuna,US,2022-07-06 07:31:38,40.5982,-124.1573,61.36,92,100.0,0.0
354,Perigueux,FR,2022-07-06 07:34:03,45.1833,0.7167,77.77,50,0.0,9.22
355,Nara,JP,2022-07-06 07:34:03,34.6851,135.8049,92.52,57,21.0,10.33
356,Bredasdorp,ZA,2022-07-06 07:34:04,-34.5322,20.0403,53.96,72,40.0,4.09
357,Barrow,US,2022-07-06 07:34:04,71.2906,-156.7887,42.82,87,100.0,8.05
358,Kruisfontein,ZA,2022-07-06 07:34:05,-34.0033,24.7314,53.89,73,1.0,4.92
359,Puerto El Triunfo,SV,2022-07-06 07:34:05,13.2833,-88.55,76.24,91,100.0,4.52
360,Inuvik,CA,2022-07-06 07:34:05,68.3499,-133.7218,68.76,75,20.0,6.91
361,Kununurra,AU,2022-07-06 07:34:06,-15.7667,128.7333,78.78,21,100.0,9.22
362,Iqaluit,CA,2022-07-06 07:34:06,63.7506,-68.5145,42.53,93,100.0,2.3
363,Longyearbyen,SJ,2022-07-06 07:34:07,78.2186,15.6401,44.44,65,75.0,12.66
364,Provideniya,RU,2022-07-06 07:34:07,64.3833,-173.3,47.12,88,100.0,2.93
365,Oranjemund,NA,2022-07-06 07:31:18,-28.55,16.4333,57.31,51,0.0,8.95
366,Korla,CN,2022-07-06 07:34:08,41.7597,86.1469,96.08,16,3.0,26.6
367,Bantry,IE,2022-07-06 07:34:08,51.6833,-9.45,58.78,82,100.0,6.33
368,Sur,OM,2022-07-06 07:34:09,22.5667,59.5289,87.84,71,100.0,15.59
369,Olonets,RU,2022-07-06 07:34:09,60.9847,32.9698,64.26,63,57.0,11.18
370,Carnarvon,AU,2022-07-06 07:34:09,-24.8667,113.6333,73.42,29,0.0,6.31
371,Peterhead,GB,2022-07-06 07:34:10,57.5058,-1.7981,61.2,90,100.0,12.8
372,Bengkulu,ID,2022-07-06 07:34:10,-3.8004,102.2655,83.93,67,53.0,3.91
373,Ruidoso,US,2022-07-06 07:34:11,33.3317,-105.673,66.51,54,0.0,8.05
374,Usinsk,RU,2022-07-06 07:34:11,65.9939,57.5281,72.18,53,0.0,2.39
375,Dali,CN,2022-07-06 07:34:11,25.7,100.1833,83.79,35,5.0,0.85
376,Mar Del Plata,AR,2022-07-06 07:34:12,-38.0023,-57.5575,41.09,93,2.0,6.91
377,Ostrovnoy,RU,2022-07-06 07:34:12,68.0531,39.5131,69.06,63,19.0,15.08
378,Zorritos,PE,2022-07-06 07:34:13,-3.6805,-80.6782,68.92,74,27.0,6.55
379,Chato,TZ,2022-07-06 07:34:13,-2.6378,31.7669,74.61,35,98.0,8.68
380,Vawkavysk,BY,2022-07-06 07:35:14,53.1561,24.4513,56.48,97,100.0,12.84
381,Upernavik,GL,2022-07-06 07:35:14,72.7868,-56.1549,37.65,86,96.0,6.51
382,Hilo,US,2022-07-06 07:32:01,19.7297,-155.09,75.27,83,75.0,4.0
383,Port Alfred,ZA,2022-07-06 07:35:15,-33.5906,26.891,59.18,95,55.0,1.99
384,Guatire,VE,2022-07-06 07:34:58,10.4762,-66.5427,70.25,97,99.0,2.33
385,Lao Cai,VN,2022-07-06 07:30:25,22.4833,103.95,92.88,60,100.0,3.04
386,Saskylakh,RU,2022-07-06 07:35:16,71.9167,114.0833,57.67,54,96.0,1.66
387,Berberati,CF,2022-07-06 07:35:16,4.2612,15.7922,73.11,88,0.0,13.8
388,Waipawa,NZ,2022-07-06 07:35:17,-41.4122,175.5153,41.22,80,4.0,1.12
389,Dingle,PH,2022-07-06 07:35:17,10.9995,122.6711,82.51,82,96.0,0.4
390,Padang,ID,2022-07-06 07:35:18,-0.9492,100.3543,87.85,72,96.0,3.62
391,Half Moon Bay,US,2022-07-06 07:35:18,37.4636,-122.4286,65.1,86,100.0,5.75
392,Xai-Xai,MZ,2022-07-06 07:35:18,-25.0519,33.6442,71.42,61,0.0,6.11
393,Wuchang,CN,2022-07-06 07:35:19,44.9143,127.15,85.73,67,100.0,8.57
394,Arraial Do Cabo,BR,2022-07-06 07:31:03,-22.9661,-42.0278,68.79,89,0.0,14.0
395,La Ronge,CA,2022-07-06 07:35:20,55.1001,-105.2842,57.45,77,100.0,3.44
396,Maragogi,BR,2022-07-06 07:35:20,-9.0122,-35.2225,73.42,90,68.0,7.87
397,Ponta Do Sol,PT,2022-07-06 07:35:20,32.6667,-17.1,67.12,73,13.0,3.24
398,Omboue,GA,2022-07-06 07:35:21,-1.5746,9.2618,74.53,72,8.0,5.88
399,Constitucion,CL,2022-07-06 07:35:21,-35.3333,-72.4167,52.99,91,100.0,17.09
400,Faanui,PF,2022-07-06 07:35:22,-16.4833,-151.75,78.76,75,11.0,10.4
401,Pevek,RU,2022-07-06 07:35:22,69.7008,170.3133,32.7,96,100.0,11.18
402,Golden,US,2022-07-06 07:30:39,39.7555,-105.2211,71.29,55,100.0,3.0
403,Vilshofen,DE,2022-07-06 07:35:23,48.6333,13.1833,72.66,60,18.0,4.43
404,Atagay,RU,2022-07-06 07:35:23,55.1033,99.3875,82.36,33,55.0,7.94
405,Sept-Iles,CA,2022-07-06 07:32:02,50.2001,-66.3821,53.06,68,20.0,5.75
406,Flagstaff,US,2022-07-06 07:35:24,35.1981,-111.6513,65.32,54,0.0,1.01
407,Port Lincoln,AU,2022-07-06 07:35:24,-34.7333,135.8667,56.66,71,80.0,6.85
408,Saint George,US,2022-07-06 07:35:24,37.1041,-113.5841,82.99,17,0.0,5.75
409,Camacha,PT,2022-07-06 07:35:25,33.0833,-16.3333,63.82,68,75.0,12.66
410,Marsh Harbour,BS,2022-07-06 07:35:25,26.5412,-77.0636,81.7,74,12.0,9.86
411,Bubaque,GW,2022-07-06 07:35:26,11.2833,-15.8333,80.47,74,66.0,10.0
412,Cidreira,BR,2022-07-06 07:35:26,-30.1811,-50.2056,62.65,96,100.0,7.78
413,Ukiah,US,2022-07-06 07:35:02,39.1502,-123.2078,64.29,78,100.0,0.0
